,CLIENTE,Fecha,Consumo,Periodo,Clase,Estrato,Tipo Conex,Localidad Lec,Tarifa,Sector,Vigencia,TARIFA_Subsidiada,TARIFA_Plena,TARIFA_TOTAL,Fecha_Formatted,Costo
3895,979091208866,20180317,8323,201803,Residencial,6.0,T,SUBA,R_6,Residencial,17/03/2018,,598.0511,598.0511,Mar 17 2018,4977579.3053
3896,979091208866,20180318,9207,201803,Residencial,6.0,T,SUBA,R_6,Residencial,17/03/2018,,598.0511,598.0511,Mar 18 2018,5506256.477700001
3897,979091208866,20180319,9322,201803,Residencial,6.0,T,SUBA,R_6,Residencial,17/03/2018,,598.0511,598.0511,Mar 19 2018,5575032.3542
3898,979091208866,20180320,10066,201803,Residencial,6.0,T,SUBA,R_6,Residencial,17/03/2018,,598.0511,598.0511,Mar 20 2018,6019982.3726
3899,979091208866,20180321,8839,201803,Residencial,6.0,T,SUBA,R_6,Residencial,17/03/2018,,598.0511,598.0511,Mar 21 2018,5286173.672900001
3900,979091208866,20180322,10419,201803,Residencial,6.0,T,SUBA,R_6,Residencial,17/03/2018,,598.0511,598.0511,Mar 22 2018,6231094.4109000005
3901,979091208866,20180323,11300,201803,Residencial,6.0,T,SUBA,R_6,Residencial,17/03/2018,,598.0511,598.0511,Mar 23 2018,6757977.430000001
3902,979091208866,20180324,8074,201803,Residencial,6.0,T,SUBA,R_6,Residencial,17/03/2018,,598.0511,598.0511,Mar 24 2018,4828664.5814000005
3903,979091208866,20180325,8579,201803,Residencial,6.0,T,SUBA,R_6,Residencial,17/03/2018,,598.0511,598.0511,Mar 25 2018,5130680.3869
3904,979091208866,20180326,6620,201803,Residencial,6.0,T,SUBA,R_6,Residencial,17/03/2018,,598.0511,598.0511,Mar 26 2018,3959098.282
3905,979091208866,20180327,4918,201803,Residencial,6.0,T,SUBA,R_6,Residencial,17/03/2018,,598.0511,598.0511,Mar 27 2018,2941215.3098
3906,979091208866,20180328,5815,201803,Residencial,6.0,T,SUBA,R_6,Residencial,17/03/2018,,598.0511,598.0511,Mar 28 2018,3477667.1465000003
3907,979091208866,20180329,7452,201803,Residencial,6.0,T,SUBA,R_6,Residencial,17/03/2018,,598.0511,598.0511,Mar 29 2018,4456676.7972
3908,979091208866,20180330,8887,201803,Residencial,6.0,T,SUBA,R_6,Residencial,17/03/2018,,598.0511,598.0511,Mar 30 2018,5314880.1257
3909,979091208866,20180331,8597,201803,Residencial,6.0,T,SUBA,R_6,Residencial,17/03/2018,,598.0511,598.0511,Mar 31 2018,5141445.306700001
3910,979091208866,20180401,6450,201804,Residencial,6.0,T,SUBA,R_6,Residencial,18/04/2018,,592.8182,592.8182,Apr 01 2018,3823677.39
3911,979091208866,20180402,9433,201804,Residencial,6.0,T,SUBA,R_6,Residencial,18/04/2018,,592.8182,592.8182,Apr 02 2018,5592054.0806
3912,979091208866,20180403,3505,201804,Residencial,6.0,T,SUBA,R_6,Residencial,18/04/2018,,592.8182,592.8182,Apr 03 2018,2077827.7910000002
3913,979091208866,20180404,6378,201804,Residencial,6.0,T,SUBA,R_6,Residencial,18/04/2018,,592.8182,592.8182,Apr 04 2018,3780994.4796
3914,979091208866,20180405,10328,201804,Residencial,6.0,T,SUBA,R_6,Residencial,18/04/2018,,592.8182,592.8182,Apr 05 2018,6122626.369600001
3915,979091208866,20180406,12059,201804,Residencial,6.0,T,SUBA,R_6,Residencial,18/04/2018,,592.8182,592.8182,Apr 06 2018,7148794.673800001
3916,979091208866,20180407,11404,201804,Residencial,6.0,T,SUBA,R_6,Residencial,18/04/2018,,592.8182,592.8182,Apr 07 2018,6760498.752800001
3917,979091208866,20180408,7970,201804,Residencial,6.0,T,SUBA,R_6,Residencial,18/04/2018,,592.8182,592.8182,Apr 08 2018,4724761.0540000005
3918,979091208866,20180409,10117,201804,Residencial,6.0,T,SUBA,R_6,Residencial,18/04/2018,,592.8182,592.8182,Apr 09 2018,5997541.729400001
3919,979091208866,20180410,8977,201804,Residencial,6.0,T,SUBA,R_6,Residencial,18/04/2018,,592.8182,592.8182,Apr 10 2018,5321728.981400001
3920,979091208866,20180411,8051,201804,Residencial,6.0,T,SUBA,R_6,Residencial,18/04/2018,,592.8182,592.8182,Apr 11 2018,4772779.3282
3921,979091208866,20180412,7946,201804,Residencial,6.0,T,SUBA,R_6,Residencial,18/04/2018,,592.8182,592.8182,Apr 12 2018,4710533.4172
3922,979091208866,20180413,10313,201804,Residencial,6.0,T,SUBA,R_6,Residencial,18/04/2018,,592.8182,592.8182,Apr 13 2018,6113734.096600001
3923,979091208866,20180414,7176,201804,Residencial,6.0,T,SUBA,R_6,Residencial,18/04/2018,,592.8182,592.8182,Apr 14 2018,4254063.4032000005
3924,979091208866,20180415,6138,201804,Residencial,6.0,T,SUBA,R_6,Residencial,18/04/2018,,592.8182,592.8182,Apr 15 2018,3638718.1116000004
3925,979091208866,20180416,8543,201804,Residencial,6.0,T,SUBA,R_6,Residencial,18/04/2018,,592.8182,592.8182,Apr 16 2018,5064445.8826
3926,979091208866,20180417,7029,201804,Residencial,6.0,T,SUBA,R_6,Residencial,18/04/2018,,592.8182,592.8182,Apr 17 2018,4166919.1278000004
3927,979091208866,20180418,8885,201804,Residencial,6.0,T,SUBA,R_6,Residencial,18/04/2018,,592.8182,592.8182,Apr 18 2018,5267189.707
3928,979091208866,20180419,8209,201804,Residencial,6.0,T,SUBA,R_6,Residencial,18/04/2018,,592.8182,592.8182,Apr 19 2018,4866444.603800001
3929,979091208866,20180420,9129,201804,Residencial,6.0,T,SUBA,R_6,Residencial,18/04/2018,,592.8182,592.8182,Apr 20 2018,5411837.347800001
3930,979091208866,20180421,7438,201804,Residencial,6.0,T,SUBA,R_6,Residencial,18/04/2018,,592.8182,592.8182,Apr 21 2018,4409381.771600001
3931,979091208866,20180422,8181,201804,Residencial,6.0,T,SUBA,R_6,Residencial,18/04/2018,,592.8182,592.8182,Apr 22 2018,4849845.694200001
3932,979091208866,20180423,9692,201804,Residencial,6.0,T,SUBA,R_6,Residencial,18/04/2018,,592.8182,592.8182,Apr 23 2018,5745593.9944
3933,979091208866,20180424,10400,201804,Residencial,6.0,T,SUBA,R_6,Residencial,18/04/2018,,592.8182,592.8182,Apr 24 2018,6165309.28
3934,979091208866,20180425,8204,201804,Residencial,6.0,T,SUBA,R_6,Residencial,18/04/2018,,592.8182,592.8182,Apr 25 2018,4863480.512800001
3935,979091208866,20180426,9257,201804,Residencial,6.0,T,SUBA,R_6,Residencial,18/04/2018,,592.8182,592.8182,Apr 26 2018,5487718.077400001
3936,979091208866,20180427,8701,201804,Residencial,6.0,T,SUBA,R_6,Residencial,18/04/2018,,592.8182,592.8182,Apr 27 2018,5158111.1582
3937,979091208866,20180428,8740,201804,Residencial,6.0,T,SUBA,R_6,Residencial,18/04/2018,,592.8182,592.8182,Apr 28 2018,5181231.068
3938,979091208866,20180429,9885,201804,Residencial,6.0,T,SUBA,R_6,Residencial,18/04/2018,,592.8182,592.8182,Apr 29 2018,5860007.907000001
3939,979091208866,20180430,10485,201804,Residencial,6.0,T,SUBA,R_6,Residencial,18/04/2018,,592.8182,592.8182,Apr 30 2018,6215698.8270000005
3940,979091208866,20180501,7692,201805,Residencial,6.0,T,SUBA,R_6,Residencial,18/05/2018,,575.2067,575.2067,May 01 2018,4424489.9364
3941,979091208866,20180502,8276,201805,Residencial,6.0,T,SUBA,R_6,Residencial,18/05/2018,,575.2067,575.2067,May 02 2018,4760410.6492
3942,979091208866,20180503,9965,201805,Residencial,6.0,T,SUBA,R_6,Residencial,18/05/2018,,575.2067,575.2067,May 03 2018,5731934.7655
3943,979091208866,20180504,10489,201805,Residencial,6.0,T,SUBA,R_6,Residencial,18/05/2018,,575.2067,575.2067,May 04 2018,6033343.0763
3944,979091208866,20180505,7698,201805,Residencial,6.0,T,SUBA,R_6,Residencial,18/05/2018,,575.2067,575.2067,May 05 2018,4427941.1766
3945,979091208866,20180506,6160,201805,Residencial,6.0,T,SUBA,R_6,Residencial,18/05/2018,,575.2067,575.2067,May 06 2018,3543273.272
3946,979091208866,20180507,7993,201805,Residencial,6.0,T,SUBA,R_6,Residencial,18/05/2018,,575.2067,575.2067,May 07 2018,4597627.1531
3947,979091208866,20180508,7683,201805,Residencial,6.0,T,SUBA,R_6,Residencial,18/05/2018,,575.2067,575.2067,May 08 2018,4419313.076099999
3948,979091208866,20180509,7936,201805,Residencial,6.0,T,SUBA,R_6,Residencial,18/05/2018,,575.2067,575.2067,May 09 2018,4564840.3712
3949,979091208866,20180510,9903,201805,Residencial,6.0,T,SUBA,R_6,Residencial,18/05/2018,,575.2067,575.2067,May 10 2018,5696271.9501
3950,979091208866,20180511,8832,201805,Residencial,6.0,T,SUBA,R_6,Residencial,18/05/2018,,575.2067,575.2067,May 11 2018,5080225.574399999
3951,979091208866,20180512,6306,201805,Residencial,6.0,T,SUBA,R_6,Residencial,18/05/2018,,575.2067,575.2067,May 12 2018,3627253.4502
3952,979091208866,20180513,6120,201805,Residencial,6.0,T,SUBA,R_6,Residencial,18/05/2018,,575.2067,575.2067,May 13 2018,3520265.0039999997
3953,979091208866,20180514,7276,201805,Residencial,6.0,T,SUBA,R_6,Residencial,18/05/2018,,575.2067,575.2067,May 14 2018,4185203.9491999997
3954,979091208866,20180515,10645,201805,Residencial,6.0,T,SUBA,R_6,Residencial,18/05/2018,,575.2067,575.2067,May 15 2018,6123075.3215
3955,979091208866,20180516,7558,201805,Residencial,6.0,T,SUBA,R_6,Residencial,18/05/2018,,575.2067,575.2067,May 16 2018,4347412.2386
3956,979091208866,20180517,7960,201805,Residencial,6.0,T,SUBA,R_6,Residencial,18/05/2018,,575.2067,575.2067,May 17 2018,4578645.3319999995
3957,979091208866,20180518,9084,201805,Residencial,6.0,T,SUBA,R_6,Residencial,18/05/2018,,575.2067,575.2067,May 18 2018,5225177.6628
3958,979091208866,20180519,8984,201805,Residencial,6.0,T,SUBA,R_6,Residencial,18/05/2018,,575.2067,575.2067,May 19 2018,5167656.992799999
3959,979091208866,20180520,6333,201805,Residencial,6.0,T,SUBA,R_6,Residencial,18/05/2018,,575.2067,575.2067,May 20 2018,3642784.0311
3960,979091208866,20180521,8421,201805,Residencial,6.0,T,SUBA,R_6,Residencial,18/05/2018,,575.2067,575.2067,May 21 2018,4843815.6207
3961,979091208866,20180522,7271,201805,Residencial,6.0,T,SUBA,R_6,Residencial,18/05/2018,,575.2067,575.2067,May 22 2018,4182327.9157
3962,979091208866,20180523,7527,201805,Residencial,6.0,T,SUBA,R_6,Residencial,18/05/2018,,575.2067,575.2067,May 23 2018,4329580.8308999995
3963,979091208866,20180524,8811,201805,Residencial,6.0,T,SUBA,R_6,Residencial,18/05/2018,,575.2067,575.2067,May 24 2018,5068146.2337
3964,979091208866,20180525,8737,201805,Residencial,6.0,T,SUBA,R_6,Residencial,18/05/2018,,575.2067,575.2067,May 25 2018,5025580.937899999
3965,979091208866,20180526,8038,201805,Residencial,6.0,T,SUBA,R_6,Residencial,18/05/2018,,575.2067,575.2067,May 26 2018,4623511.4546
3966,979091208866,20180527,9799,201805,Residencial,6.0,T,SUBA,R_6,Residencial,18/05/2018,,575.2067,575.2067,May 27 2018,5636450.453299999
3967,979091208866,20180528,10204,201805,Residencial,6.0,T,SUBA,R_6,Residencial,18/05/2018,,575.2067,575.2067,May 28 2018,5869409.1668
3968,979091208866,20180529,9618,201805,Residencial,6.0,T,SUBA,R_6,Residencial,18/05/2018,,575.2067,575.2067,May 29 2018,5532338.0406
3969,979091208866,20180530,9439,201805,Residencial,6.0,T,SUBA,R_6,Residencial,18/05/2018,,575.2067,575.2067,May 30 2018,5429376.0413
3970,979091208866,20180531,8244,201805,Residencial,6.0,T,SUBA,R_6,Residencial,18/05/2018,,575.2067,575.2067,May 31 2018,4742004.0348
3971,979091208866,20180601,8471,201806,Residencial,6.0,T,SUBA,R_6,Residencial,18/06/2018,,592.9474,592.9474,Jun 01 2018,5022857.4254
3972,979091208866,20180602,5718,201806,Residencial,6.0,T,SUBA,R_6,Residencial,18/06/2018,,592.9474,592.9474,Jun 02 2018,3390473.2332
3973,979091208866,20180603,6103,201806,Residencial,6.0,T,SUBA,R_6,Residencial,18/06/2018,,592.9474,592.9474,Jun 03 2018,3618757.9822
3974,979091208866,20180604,9608,201806,Residencial,6.0,T,SUBA,R_6,Residencial,18/06/2018,,592.9474,592.9474,Jun 04 2018,5697038.619200001
3975,979091208866,20180605,8868,201806,Residencial,6.0,T,SUBA,R_6,Residencial,18/06/2018,,592.9474,592.9474,Jun 05 2018,5258257.5432
3976,979091208866,20180606,8096,201806,Residencial,6.0,T,SUBA,R_6,Residencial,18/06/2018,,592.9474,592.9474,Jun 06 2018,4800502.1504
3977,979091208866,20180607,7818,201806,Residencial,6.0,T,SUBA,R_6,Residencial,18/06/2018,,592.9474,592.9474,Jun 07 2018,4635662.7732
3978,979091208866,20180608,7666,201806,Residencial,6.0,T,SUBA,R_6,Residencial,18/06/2018,,592.9474,592.9474,Jun 08 2018,4545534.7684
3979,979091208866,20180609,6386,201806,Residencial,6.0,T,SUBA,R_6,Residencial,18/06/2018,,592.9474,592.9474,Jun 09 2018,3786562.0964
3980,979091208866,20180610,7049,201806,Residencial,6.0,T,SUBA,R_6,Residencial,18/06/2018,,592.9474,592.9474,Jun 10 2018,4179686.2226
3981,979091208866,20180611,6650,201806,Residencial,6.0,T,SUBA,R_6,Residencial,18/06/2018,,592.9474,592.9474,Jun 11 2018,3943100.21
3982,979091208866,20180612,9912,201806,Residencial,6.0,T,SUBA,R_6,Residencial,18/06/2018,,592.9474,592.9474,Jun 12 2018,5877294.6288
3983,979091208866,20180613,8356,201806,Residencial,6.0,T,SUBA,R_6,Residencial,18/06/2018,,592.9474,592.9474,Jun 13 2018,4954668.4744
3984,979091208866,20180614,12455,201806,Residencial,6.0,T,SUBA,R_6,Residencial,18/06/2018,,592.9474,592.9474,Jun 14 2018,7385159.867000001
3985,979091208866,20180615,11436,201806,Residencial,6.0,T,SUBA,R_6,Residencial,18/06/2018,,592.9474,592.9474,Jun 15 2018,6780946.4664
3986,979091208866,20180616,8561,201806,Residencial,6.0,T,SUBA,R_6,Residencial,18/06/2018,,592.9474,592.9474,Jun 16 2018,5076222.6914
3987,979091208866,20180617,8831,201806,Residencial,6.0,T,SUBA,R_6,Residencial,18/06/2018,,592.9474,592.9474,Jun 17 2018,5236318.4894
3988,979091208866,20180618,10296,201806,Residencial,6.0,T,SUBA,R_6,Residencial,18/06/2018,,592.9474,592.9474,Jun 18 2018,6104986.4304
3989,979091208866,20180619,12260,201806,Residencial,6.0,T,SUBA,R_6,Residencial,18/06/2018,,592.9474,592.9474,Jun 19 2018,7269535.124
3990,979091208866,20180620,8303,201806,Residencial,6.0,T,SUBA,R_6,Residencial,18/06/2018,,592.9474,592.9474,Jun 20 2018,4923242.2622
3991,979091208866,20180621,10779,201806,Residencial,6.0,T,SUBA,R_6,Residencial,18/06/2018,,592.9474,592.9474,Jun 21 2018,6391380.0246
3992,979091208866,20180622,9771,201806,Residencial,6.0,T,SUBA,R_6,Residencial,18/06/2018,,592.9474,592.9474,Jun 22 2018,5793689.0454
3993,979091208866,20180623,7195,201806,Residencial,6.0,T,SUBA,R_6,Residencial,18/06/2018,,592.9474,592.9474,Jun 23 2018,4266256.5430000005
3994,979091208866,20180624,11409,201806,Residencial,6.0,T,SUBA,R_6,Residencial,18/06/2018,,592.9474,592.9474,Jun 24 2018,6764936.8866
3995,979091208866,20180625,12686,201806,Residencial,6.0,T,SUBA,R_6,Residencial,18/06/2018,,592.9474,592.9474,Jun 25 2018,7522130.7164
3996,979091208866,20180626,10402,201806,Residencial,6.0,T,SUBA,R_6,Residencial,18/06/2018,,592.9474,592.9474,Jun 26 2018,6167838.8548
3997,979091208866,20180627,12018,201806,Residencial,6.0,T,SUBA,R_6,Residencial,18/06/2018,,592.9474,592.9474,Jun 27 2018,7126041.8532
3998,979091208866,20180628,10033,201806,Residencial,6.0,T,SUBA,R_6,Residencial,18/06/2018,,592.9474,592.9474,Jun 28 2018,5949041.2642
